law_id,title,url,date,language
1447,Presentation,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1447.pdf,03/09/2018,en
1446,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1446.pdf,03/09/2018,en
1160,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1160_2008.pdf,03/09/2018,en
1532,Legislative bill,http://www.na.gov.pk/uploads/documents/1470842923_115.pdf,23-oct-18,en
1442,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1442.pdf,03/09/2018,en
1442,Amendment,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1442_amendment.pdf,03/09/2018,en
1434,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1434.pdf,03/09/2018,en
1441,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1441.pdf,03/09/2018,en
8492,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8492.pdf,03/09/2018,en
1438,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1438.pdf,03/09/2018,en
1436,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1436.pdf,03/09/2018,en
1437,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1437.pdf,03/09/2018,en
1437,Amendment,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1437_amendment2015.pdf,03/09/2018,en
1151,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1151.pdf,03/09/2018,en
1433,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1433.pdf,03/09/2018,en
1251,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1251.pdf,03/09/2018,en
1251,Summary,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1251_summary.pdf,03/09/2018,en
1432,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1432.pdf,03/09/2018,en
1431,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1431.pdf,03/09/2018,en
1431,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1431_2012.pdf,03/09/2018,en
8266,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8266.pdf,03/09/2018,en
8533,Full text,"http://climatechange.moe.gov.lb/viewfile.aspx?id=229(9-feb-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LBNSecondNationalEnergyEfficiencyActionPlanfortheRepublicofLebanon.pdf(9-feb-18)",03/09/2018,en
1426,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1426.pdf,03/09/2018,en
1634,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1634.pdf,03/09/2018,en
1424,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1424.pdf,03/09/2018,en
1493,Full text (pdf),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2019/07/National-Framework-on-Local-Adaptation-Plans-for-Action.pdf.22f5ea44eb04bdef06d4b1a394b3cd5c.pdf,26-jul-19,en
1421,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1421.pdf,03/09/2018,en
1422,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1422.pdf,03/09/2018,en
1420,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1420.pdf,03/09/2018,en
1418,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1418.pdf,03/09/2018,en
1419,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1419.pdf,03/09/2018,en
1308,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1308.pdf,03/09/2018,en
1416,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1416.pdf,03/09/2018,en
1415,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1415.pdf,03/09/2018,en
2043,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2043.pdf,03/09/2018,en
1414,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1414.pdf,03/09/2018,en
1411,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1411.pdf,03/09/2018,en
1410,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1410.pdf,03/09/2018,en
1409,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1409.pdf,03/09/2018,en
1408,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1408.pdf,03/09/2018,en
1407,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1407.pdf,03/09/2018,en
1302,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1302.pdf,03/09/2018,en
1405,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1405.pdf,03/09/2018,en
8278,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8278.pdf,03/09/2018,en
1628,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1628.pdf,03/09/2018,en
1401,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1401.pdf,03/09/2018,en
1400,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1400.pdf,03/09/2018,en
1400,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1400_update.pdf,03/09/2018,en
1398,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1398.pdf,03/09/2018,en
1397,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1397.pdf,03/09/2018,en
1397,Amendment,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1397_updates.pdf,03/09/2018,en
1395,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1395.pdf,03/09/2018,en
1627,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1627.pdf,03/09/2018,en
1616,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1616.pdf,03/09/2018,en
1393,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1393_2001.pdf,03/09/2018,en
1393,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1393_2007.pdf,03/09/2018,en
1393,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1393_2010.pdf,03/09/2018,en
1393,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1393_2018.pdf,03/09/2018,en
1391,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1391_1.pdf,03/09/2018,en
1391,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1391_2.pdf,03/09/2018,en
1391,Full text - part 3,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1391_3.pdf,03/09/2018,en
1391,Full text - part 4,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1391_4.pdf,03/09/2018,en
1253,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1253.pdf,03/09/2018,en
1390,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1390.pdf,03/09/2018,en
1611,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1611.pdf,03/09/2018,en
1614,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1614.pdf,03/09/2018,en
1387,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1387.pdf,03/09/2018,en
1610,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1610.pdf,03/09/2018,en
1609,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1609.pdf,03/09/2018,en
1384,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1384.pdf,03/09/2018,en
1383,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1383.pdf,03/09/2018,en
8265,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8265.pdf,03/09/2018,en
1381,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1381.pdf,03/09/2018,en
1381,English translation,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1381_EN.pdf,03/09/2018,en
8264,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8264.pdf,03/09/2018,en
8263,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8263.pdf,03/09/2018,en
8234,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8234.pdf,03/09/2018,en
8145,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8145.pdf,03/09/2018,en
8168,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8168.pdf,03/09/2018,en
4807,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4807.pdf,03/09/2018,en
1375,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1375.pdf,03/09/2018,en
1373,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1373_HE.pdf,03/09/2018,en
4803,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4803.pdf,03/09/2018,en
1371,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1371.pdf,03/09/2018,en
1370,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1370.pdf,03/09/2018,en
1369,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1369.pdf,03/09/2018,en
1369,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1369_2013.pdf,03/09/2018,en
1368,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1368.pdf,03/09/2018,en
1367,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1367.pdf,03/09/2018,en
1365,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1365.pdf,03/09/2018,en
1366,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1366.PDF,03/09/2018,en
1364,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1364.pdf,03/09/2018,en
1363,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1363.pdf,03/09/2018,en
8167,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8167.pdf,03/09/2018,en
1361,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1361a.pdf,03/09/2018,en
1361,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1361b.pdf,03/09/2018,en
1361,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/,03/09/2018,en
1361,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/,03/09/2018,en
8627,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/04/Niue_nationalactionplanforniuedrmcc2012.pdf(29-apr-18),03/09/2018,en
1357,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1357.pdf,03/09/2018,en
1358,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1358.pdf,03/09/2018,en
4841,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4841.pdf,03/09/2018,en
4839,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4839.pdf,03/09/2018,en
1351,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1351.pdf,03/09/2018,en
1352,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1352.pdf,03/09/2018,en
4461,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4461.pdf,03/09/2018,en
1608,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1608.pdf,03/09/2018,en
4282,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4282.pdf,03/09/2018,en
4282,Amendment,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4282_amendment.pdf,03/09/2018,en
1348,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1348.pdf,03/09/2018,en
2065,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2065.pdf,03/09/2018,en
1342,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1342.pdf,03/09/2018,en
2064,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2064.pdf,03/09/2018,en
1340,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1340.pdf,03/09/2018,en
1341,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1341.pdf,03/09/2018,en
1596,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1596.pdf,03/09/2018,en
2063,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2063.pdf,03/09/2018,en
2062,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2062.pdf,03/09/2018,en
1590,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1590.pdf,03/09/2018,en
4787,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4787.pdf,03/09/2018,en
1539,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1539.pdf,03/09/2018,en
1330,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1330.pdf,03/09/2018,en
1536,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1536.pdf,03/09/2018,en
4826,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4826.pdf,03/09/2018,en
1327,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1327-amendment.pdf,03/09/2018,en
1327,Amendment,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1327.pdf,03/09/2018,en
1326,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1326.pdf,03/09/2018,en
1325,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1325.pdf,03/09/2018,en
1325,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1325a.pdf,03/09/2018,en
1325,Full text - part 3,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1325b.pdf,03/09/2018,en
1323,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1323-2016 amendments.pdf,03/09/2018,en
1323,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1323.pdf,03/09/2018,en
1323,Amendments,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1323_amendments.pdf,03/09/2018,en
1324,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1324.pdf,03/09/2018,en
1322,#REF!,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1322-new policy draft 2017.pdf,03/09/2018,en
1322,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1322.pdf,03/09/2018,en
1319,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1319.pdf,03/09/2018,en
1318,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1318.pdf,03/09/2018,en
1318,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1318a.pdf,03/09/2018,en
1318,Full text - part 3,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1318b.pdf,03/09/2018,en
4817,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4817.pdf,03/09/2018,en
1315,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1315.pdf,03/09/2018,en
1314,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1314.pdf,03/09/2018,en
4053,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4053.pdf,03/09/2018,en
1309,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1309.pdf,03/09/2018,en
1310,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1310-regulation.pdf,03/09/2018,en
1310,Regulations,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1310.pdf,03/09/2018,en
1283,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1283.pdf,03/09/2018,en
1307,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1307.pdf,03/09/2018,en
1307,Regulations,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1307-regulation.pdf,03/09/2018,en
1305,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1305.pdf,03/09/2018,en
1304,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1304.pdf,03/09/2018,en
1189,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1189.pdf,03/09/2018,en
1313,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1313.pdf,03/09/2018,en
1301,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1301.pdf,03/09/2018,en
8636,Full text,"http://www.mfem.gov.ck/images/Climate__Disaster_Compatible_Development_Policy_Final_copy.pdf(29-apr-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/04/Cook-islands-policy-2013-16.pdf(29-apr-18)",03/09/2018,en
1299,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1299.pdf,03/09/2018,en
1299,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1299_strategyEN.pdf,03/09/2018,en
8582,Full text,"https://pafpnet.spc.int/attachments/article/782/RMI-JNAP-CCA-DRM-2014-18.pdf(6-mar-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/03/MHL-marshall-adaptation-RMI-JNAP-CCA-DRM-2014-18.pdf(6-mar-18)",03/09/2018,en
1485,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1485.pdf,03/09/2018,en
1480,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1480.pdf,03/09/2018,en
4498,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4498.pdf,03/09/2018,en
1294,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1294.pdf,03/09/2018,en
1293,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1293.pdf,03/09/2018,en
8547,Full text,"https://www.gouvernement.lu/772107/plan_action_co2.pdf(12-feb-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LUX-action-plan-co2.pdf(12-feb-18)",03/09/2018,en
4284,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4284.pdf,03/09/2018,en
1290,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1290.pdf,03/09/2018,en
1289,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1289.pdf,03/09/2018,en
1288,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1288.pdf,03/09/2018,en
1287,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1287.pdf,03/09/2018,en
1286,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1286.pdf,03/09/2018,en
1285,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1285.pdf,03/09/2018,en
1197,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1197.pdf,03/09/2018,en
1281,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1281.pdf,03/09/2018,en
1478,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1478.pdf,03/09/2018,en
1280,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1280.pdf,03/09/2018,en
1277,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1277.pdf,03/09/2018,en
4243,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4243_EN.pdf,03/09/2018,en
4243,Full text - Russian,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4243_RUS.pdf,03/09/2018,en
1275,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1275.pdf,03/09/2018,en
1273,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1273.pdf,03/09/2018,en
1274,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1274.pdf,03/09/2018,en
1272,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1272.pdf,03/09/2018,en
1271,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1271.pdf,03/09/2018,en
1270,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1270.pdf,03/09/2018,en
1269,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1269.pdf,03/09/2018,en
1267,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1267.pdf,03/09/2018,en
1268,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1268.pdf,03/09/2018,en
1266,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1266.pdf,03/09/2018,en
1265,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1265.pdf,03/09/2018,en
1261,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1261.pdf,03/09/2018,en
1262,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1262.pdf,03/09/2018,en
1262,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1262part1.pdf,03/09/2018,en
1263,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1263.pdf,03/09/2018,en
1082,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1082.pdf,03/09/2018,en
1796,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1796.pdf,03/09/2018,en
1258,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1258.pdf,03/09/2018,en
1257,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1257.pdf,03/09/2018,en
1254,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1254.pdf,03/09/2018,en
1255,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1255.pdf,03/09/2018,en
1060,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1060_decree.PDF,03/09/2018,en
1060,Full text - programme,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1060_programme.PDF,03/09/2018,en
1252,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1252.pdf,03/09/2018,en
1392,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1392.pdf,03/09/2018,en
1250,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1250.pdf,03/09/2018,en
1249,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1249.pdf,03/09/2018,en
1248,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1248_EN.pdf,03/09/2018,en
1247,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1247.pdf,03/09/2018,en
1246,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1246.pdf,03/09/2018,en
1245,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1245.pdf,03/09/2018,en
1425,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1425.pdf,03/09/2018,en
1425,English translation,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1425_EN.pdf,03/09/2018,en
1396,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1396.pdf,03/09/2018,en
1402,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1402.pdf,03/09/2018,en
1394,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1394.pdf,03/09/2018,en
1394,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1394_2011.pdf,03/09/2018,en
1687,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1687.pdf,03/09/2018,en
1235,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1235.pdf,03/09/2018,en
1234,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1234a.pdf,03/09/2018,en
1234,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1234b.pdf,03/09/2018,en
1233,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1233.pdf,03/09/2018,en
1232,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1232.pdf,03/09/2018,en
8237,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8237.pdf,03/09/2018,en
1230,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1230.pdf,03/09/2018,en
1672,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1672.pdf,03/09/2018,en
1228,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1228.pdf,03/09/2018,en
1227,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1227-EN translation.pdf,03/09/2018,en
1227,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1227.pdf,03/09/2018,en
1226,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1226-EN translation.pdf,03/09/2018,en
1226,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1226.pdf,03/09/2018,en
1224,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1224-EN translation.pdf,03/09/2018,en
1224,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1224.pdf,03/09/2018,en
1223,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1223-EN translation.pdf,03/09/2018,en
1223,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1223.pdf,03/09/2018,en
1222,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1222.pdf,03/09/2018,en
